"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение ответа 400 (мок) при: Неверный пароль","80","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Sun Apr 20 20:20:22 GMT 2025","passed","Sun Apr 20 20:20:23 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем добавление запроса в избранное и  появление в списке.","39","Тест успешного добавления запроса в избранное","tests.user","Sun Apr 20 20:20:25 GMT 2025","failed","Sun Apr 20 20:20:25 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","110","Тест успешной авторизации пользователя (c моком)","tests.auth","Sun Apr 20 20:20:22 GMT 2025","passed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","195","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Sun Apr 20 20:20:21 GMT 2025","passed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","51","Тест успешного внесения вклада в существующий запрос","tests.request","Sun Apr 20 20:20:24 GMT 2025","failed","Sun Apr 20 20:20:24 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","62","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Sun Apr 20 20:20:23 GMT 2025","passed","Sun Apr 20 20:20:23 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","55","Тест получения данных пользователя без аутентификации","tests.user","Sun Apr 20 20:20:24 GMT 2025","failed","Sun Apr 20 20:20:24 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","51","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Sun Apr 20 20:20:23 GMT 2025","failed","Sun Apr 20 20:20:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","66","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Sun Apr 20 20:20:22 GMT 2025","failed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","109","Тест внесения вклада в несуществующий запрос","tests.request","Sun Apr 20 20:20:24 GMT 2025","failed","Sun Apr 20 20:20:24 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","40","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Sun Apr 20 20:20:22 GMT 2025","passed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","51","Тест неуспешного входа: Пустое тело запроса","tests.auth","Sun Apr 20 20:20:22 GMT 2025","failed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","106","Тест успешной авторизации пользователя","tests.auth","Sun Apr 20 20:20:22 GMT 2025","passed","Sun Apr 20 20:20:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","68","Тест успешного получения деталей существующего запроса","tests.request","Sun Apr 20 20:20:23 GMT 2025","failed","Sun Apr 20 20:20:23 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","66","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Sun Apr 20 20:20:23 GMT 2025","passed","Sun Apr 20 20:20:23 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","53","Тест удаления несуществующего ID из избранного","tests.user","Sun Apr 20 20:20:25 GMT 2025","failed","Sun Apr 20 20:20:25 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","35","Тест получения списка избранного без аутентификации","tests.user","Sun Apr 20 20:20:24 GMT 2025","passed","Sun Apr 20 20:20:24 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","31","Тест успешного получения списка избранного","tests.user","Sun Apr 20 20:20:24 GMT 2025","passed","Sun Apr 20 20:20:24 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","51","Тест получения деталей запроса c некорректным ID","tests.request","Sun Apr 20 20:20:23 GMT 2025","failed","Sun Apr 20 20:20:23 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","31","Тест удаления из избранного без аутентификации","tests.user","Sun Apr 20 20:20:24 GMT 2025","failed","Sun Apr 20 20:20:24 GMT 2025","TestUserAPI","test_user_api","",""
