"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка получения 401 при удалении из избранного без аутентификации.","4","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Fri May 02 22:29:24 GMT 2025","passed","Fri May 02 22:29:24 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","4","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Fri May 02 22:29:23 GMT 2025","passed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверка успешного удаления из избранного c моком.","4","Тест успешного удаления из избранного (c MockFactory)","tests.user","Fri May 02 22:29:24 GMT 2025","passed","Fri May 02 22:29:24 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","48","Тест успешного получения данных пользователя","tests.user","Fri May 02 22:29:25 GMT 2025","failed","Fri May 02 22:29:25 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","54","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Fri May 02 22:29:23 GMT 2025","failed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","40","Тест удаления несуществующего ID из избранного","tests.user","Fri May 02 22:29:25 GMT 2025","failed","Fri May 02 22:29:25 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка удаления несуществующего ID c моком 400.","3","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Fri May 02 22:29:24 GMT 2025","passed","Fri May 02 22:29:24 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","3","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Fri May 02 22:29:23 GMT 2025","passed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","67","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Fri May 02 22:29:23 GMT 2025","failed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","158","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Fri May 02 22:29:22 GMT 2025","passed","Fri May 02 22:29:22 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","37","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Fri May 02 22:29:23 GMT 2025","passed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","51","Тест неуспешного входа: Отсутствует поле login","tests.auth","Fri May 02 22:29:23 GMT 2025","failed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","51","Тест неуспешного входа: Отсутствует поле password","tests.auth","Fri May 02 22:29:23 GMT 2025","failed","Fri May 02 22:29:23 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","52","Тест получения данных пользователя без аутентификации","tests.user","Fri May 02 22:29:24 GMT 2025","failed","Fri May 02 22:29:24 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","3","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Fri May 02 22:29:24 GMT 2025","passed","Fri May 02 22:29:24 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","52","Тест успешного получения деталей существующего запроса","tests.request","Fri May 02 22:29:24 GMT 2025","failed","Fri May 02 22:29:24 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","54","Тест получения деталей несуществующего запроса","tests.request","Fri May 02 22:29:24 GMT 2025","failed","Fri May 02 22:29:24 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Fri May 02 22:29:24 GMT 2025","skipped","Fri May 02 22:29:24 GMT 2025","TestUserAPI","test_user_api","",""
