"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение списка избранного для аутентифицированного пользователя.","52","Тест успешного получения списка избранного","tests.user","Tue Apr 29 23:33:13 GMT 2025","passed","Tue Apr 29 23:33:13 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","53","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","53","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","54","Тест получения деталей запроса c некорректным ID","tests.request","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","37","Тест успешного получения данных пользователя","tests.user","Tue Apr 29 23:33:13 GMT 2025","failed","Tue Apr 29 23:33:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","51","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 29 23:33:11 GMT 2025","failed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","49","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","54","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue Apr 29 23:33:11 GMT 2025","failed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","55","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","37","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 29 23:33:13 GMT 2025","failed","Tue Apr 29 23:33:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем возможность внести вклад в существующий запрос.","70","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","38","Тест успешного добавления запроса в избранное","tests.user","Tue Apr 29 23:33:14 GMT 2025","failed","Tue Apr 29 23:33:14 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 29 23:33:13 GMT 2025","passed","Tue Apr 29 23:33:13 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","56","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 29 23:33:13 GMT 2025","failed","Tue Apr 29 23:33:13 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","51","Тест успешного получения списка всех запросов помощи","tests.request","Tue Apr 29 23:33:12 GMT 2025","failed","Tue Apr 29 23:33:12 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","47","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue Apr 29 23:33:11 GMT 2025","failed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","52","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 29 23:33:13 GMT 2025","failed","Tue Apr 29 23:33:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","41","Тест удаления из избранного без аутентификации","tests.user","Tue Apr 29 23:33:13 GMT 2025","failed","Tue Apr 29 23:33:13 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка успешной авторизации c валидными данными.","115","Позитивный кейс: Валидные данные → Получаем JWT","tests.auth","Tue Apr 29 23:33:11 GMT 2025","passed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","190","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 29 23:33:11 GMT 2025","passed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","108","Тест успешной авторизации пользователя","tests.auth","Tue Apr 29 23:33:11 GMT 2025","passed","Tue Apr 29 23:33:11 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
