"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение ответа 400 (мок) при: Неверный логин","60","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 02:48:37 GMT 2025","passed","Tue Apr 22 02:48:37 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","107","Тест успешной авторизации пользователя (c моком)","tests.auth","Tue Apr 22 02:48:36 GMT 2025","passed","Tue Apr 22 02:48:36 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","158","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 02:48:35 GMT 2025","passed","Tue Apr 22 02:48:35 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","81","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 02:48:36 GMT 2025","passed","Tue Apr 22 02:48:36 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","55","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 02:48:38 GMT 2025","failed","Tue Apr 22 02:48:38 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","57","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue Apr 22 02:48:36 GMT 2025","failed","Tue Apr 22 02:48:36 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","66","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue Apr 22 02:48:37 GMT 2025","failed","Tue Apr 22 02:48:37 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","85","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 02:48:36 GMT 2025","failed","Tue Apr 22 02:48:36 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","35","Тест удаления из избранного без аутентификации","tests.user","Tue Apr 22 02:48:38 GMT 2025","failed","Tue Apr 22 02:48:38 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","54","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 02:48:38 GMT 2025","failed","Tue Apr 22 02:48:38 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","194","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 22 02:48:35 GMT 2025","passed","Tue Apr 22 02:48:35 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","66","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 02:48:37 GMT 2025","failed","Tue Apr 22 02:48:37 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем возможность внести вклад в существующий запрос.","51","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 22 02:48:38 GMT 2025","failed","Tue Apr 22 02:48:38 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","102","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 02:48:35 GMT 2025","passed","Tue Apr 22 02:48:36 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
