"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","2","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Wed Jun 25 17:42:30 GMT 2025","passed","Wed Jun 25 17:42:30 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка получения списка запросов c моком.","3","Тест успешного получения списка всех запросов (c MockFactory)","tests.request","Wed Jun 25 17:42:29 GMT 2025","passed","Wed Jun 25 17:42:29 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка получения 404 для несуществующего запроса c моком.","3","Тест получения деталей несуществующего запроса (c MockFactory)","tests.request","Wed Jun 25 17:42:29 GMT 2025","passed","Wed Jun 25 17:42:29 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","101","Тест успешной авторизации пользователя","tests.auth","Wed Jun 25 17:42:28 GMT 2025","passed","Wed Jun 25 17:42:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","64","Тест получения данных пользователя без аутентификации","tests.user","Wed Jun 25 17:42:29 GMT 2025","failed","Wed Jun 25 17:42:29 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","31","Тест получения списка избранного без аутентификации","tests.user","Wed Jun 25 17:42:30 GMT 2025","passed","Wed Jun 25 17:42:30 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","35","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Wed Jun 25 17:42:28 GMT 2025","passed","Wed Jun 25 17:42:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","172","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Wed Jun 25 17:42:28 GMT 2025","passed","Wed Jun 25 17:42:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 404 при вкладе в несуществующий запрос c моком.","2","Тест внесения вклада в несуществующий запрос (c MockFactory)","tests.request","Wed Jun 25 17:42:29 GMT 2025","passed","Wed Jun 25 17:42:29 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка добавления в избранное c моком.","3","Тест успешного добавления в избранное (c MockFactory)","tests.user","Wed Jun 25 17:42:30 GMT 2025","passed","Wed Jun 25 17:42:30 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
