"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 29 17:00:46 GMT 2025","skipped","Tue Apr 29 17:00:46 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","69","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 29 17:00:46 GMT 2025","failed","Tue Apr 29 17:00:46 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","61","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 29 17:00:44 GMT 2025","passed","Tue Apr 29 17:00:44 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем добавление запроса в избранное и  появление в списке.","45","Тест успешного добавления запроса в избранное","tests.user","Tue Apr 29 17:00:46 GMT 2025","failed","Tue Apr 29 17:00:47 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","76","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 29 17:00:43 GMT 2025","passed","Tue Apr 29 17:00:43 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","37","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 29 17:00:47 GMT 2025","failed","Tue Apr 29 17:00:47 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","86","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 29 17:00:45 GMT 2025","passed","Tue Apr 29 17:00:45 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","83","Тест успешного получения данных пользователя","tests.user","Tue Apr 29 17:00:46 GMT 2025","failed","Tue Apr 29 17:00:46 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","95","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 29 17:00:44 GMT 2025","failed","Tue Apr 29 17:00:44 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","67","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 29 17:00:44 GMT 2025","passed","Tue Apr 29 17:00:44 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","37","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 29 17:00:43 GMT 2025","passed","Tue Apr 29 17:00:43 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
