"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","52","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Tue Apr 22 04:53:28 GMT 2025","failed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","68","Тест успешного получения данных пользователя","tests.user","Tue Apr 22 04:53:31 GMT 2025","failed","Tue Apr 22 04:53:31 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","52","Тест внесения вклада в несуществующий запрос","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:31 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","94","Тест неуспешного входа: Неверный пароль (c моком)","tests.auth","Tue Apr 22 04:53:29 GMT 2025","passed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","89","Тест неуспешного входа: Неверные логин и пароль (c моком)","tests.auth","Tue Apr 22 04:53:29 GMT 2025","passed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","70","Тест успешного получения списка всех запросов помощи","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:30 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","59","Тест неуспешного входа: Пустое тело запроса","tests.auth","Tue Apr 22 04:53:29 GMT 2025","failed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","62","Тест неуспешного входа: Отсутствует поле login","tests.auth","Tue Apr 22 04:53:28 GMT 2025","failed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","91","Тест неуспешного входа: Неверный логин (c моком)","tests.auth","Tue Apr 22 04:53:29 GMT 2025","passed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","43","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Tue Apr 22 04:53:28 GMT 2025","passed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","37","Тест успешного добавления запроса в избранное","tests.user","Tue Apr 22 04:53:32 GMT 2025","failed","Tue Apr 22 04:53:32 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Tue Apr 22 04:53:30 GMT 2025","skipped","Tue Apr 22 04:53:30 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","38","Тест удаления несуществующего ID из избранного","tests.user","Tue Apr 22 04:53:31 GMT 2025","failed","Tue Apr 22 04:53:31 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","35","Тест получения списка избранного без аутентификации","tests.user","Tue Apr 22 04:53:31 GMT 2025","passed","Tue Apr 22 04:53:31 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","77","Тест неуспешного входа: Отсутствует поле password","tests.auth","Tue Apr 22 04:53:29 GMT 2025","failed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","64","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Tue Apr 22 04:53:29 GMT 2025","failed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","111","Тест успешной авторизации пользователя (c моком)","tests.auth","Tue Apr 22 04:53:29 GMT 2025","passed","Tue Apr 22 04:53:30 GMT 2025","TestAuthenticationAPIMocked","test_auth_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","35","Тест удаления из избранного без аутентификации","tests.user","Tue Apr 22 04:53:31 GMT 2025","failed","Tue Apr 22 04:53:31 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","64","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Tue Apr 22 04:53:28 GMT 2025","failed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем возможность внести вклад в существующий запрос.","52","Тест успешного внесения вклада в существующий запрос","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:30 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","113","Тест успешной авторизации пользователя","tests.auth","Tue Apr 22 04:53:29 GMT 2025","passed","Tue Apr 22 04:53:29 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","53","Тест получения данных пользователя без аутентификации","tests.user","Tue Apr 22 04:53:31 GMT 2025","failed","Tue Apr 22 04:53:31 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","54","Тест получения деталей запроса c некорректным ID","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:30 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","52","Тест успешного получения деталей существующего запроса","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:30 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","188","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Tue Apr 22 04:53:28 GMT 2025","passed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","70","Тест получения деталей несуществующего запроса","tests.request","Tue Apr 22 04:53:30 GMT 2025","failed","Tue Apr 22 04:53:30 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","40","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Tue Apr 22 04:53:28 GMT 2025","passed","Tue Apr 22 04:53:28 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","30","Тест успешного получения списка избранного","tests.user","Tue Apr 22 04:53:31 GMT 2025","passed","Tue Apr 22 04:53:31 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
