"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","38","Тест успешного получения деталей существующего запроса","tests.request","Wed Jun 25 17:33:59 GMT 2025","failed","Wed Jun 25 17:33:59 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка обработки 500 ошибки при получении списка запросов.","3","Тест ошибки сервера при получении списка запросов (c MockFactory)","tests.request","Wed Jun 25 17:33:59 GMT 2025","passed","Wed Jun 25 17:33:59 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка получения списка избранного c моком.","3","Тест успешного получения списка избранного (c MockFactory)","tests.user","Wed Jun 25 17:34:00 GMT 2025","passed","Wed Jun 25 17:34:00 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка получения 401 при запросе избранного без аутентификации.","3","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Wed Jun 25 17:34:00 GMT 2025","passed","Wed Jun 25 17:34:00 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","41","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Wed Jun 25 17:33:58 GMT 2025","failed","Wed Jun 25 17:33:58 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","55","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Wed Jun 25 17:33:58 GMT 2025","failed","Wed Jun 25 17:33:58 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка удаления несуществующего ID c моком 400.","2","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Wed Jun 25 17:33:59 GMT 2025","passed","Wed Jun 25 17:33:59 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка успешного удаления из избранного c моком.","3","Тест успешного удаления из избранного (c MockFactory)","tests.user","Wed Jun 25 17:33:59 GMT 2025","passed","Wed Jun 25 17:33:59 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","4","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Wed Jun 25 17:33:59 GMT 2025","passed","Wed Jun 25 17:33:59 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","42","Тест неуспешного входа: Отсутствует поле login","tests.auth","Wed Jun 25 17:33:58 GMT 2025","failed","Wed Jun 25 17:33:58 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
