"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","35","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","24","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","22","Тест неуспешного входа: Пустое тело запроса","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","19","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Wed Apr 16 01:25:15 GMT 2025","passed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Wed Apr 16 01:25:15 GMT 2025","skipped","Wed Apr 16 01:25:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","23","Тест неуспешного входа: Отсутствует поле login","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","24","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","31","Тест удаления несуществующего ID из избранного","tests.user","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:16 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","23","Тест успешного получения списка избранного","tests.user","Wed Apr 16 01:25:16 GMT 2025","passed","Wed Apr 16 01:25:16 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","121","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Wed Apr 16 01:25:15 GMT 2025","passed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","69","Тест успешной авторизации пользователя","tests.auth","Wed Apr 16 01:25:15 GMT 2025","passed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","29","Тест успешного получения данных пользователя","tests.user","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","30","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","31","Тест успешного добавления запроса в избранное","tests.user","Wed Apr 16 01:25:16 GMT 2025","failed","Wed Apr 16 01:25:16 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","28","Тест получения списка избранного без аутентификации","tests.user","Wed Apr 16 01:25:16 GMT 2025","failed","Wed Apr 16 01:25:16 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","24","Тест неуспешного входа: Отсутствует поле password","tests.auth","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","31","Тест получения данных пользователя без аутентификации","tests.user","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","24","Тест удаления из избранного без аутентификации","tests.user","Wed Apr 16 01:25:15 GMT 2025","failed","Wed Apr 16 01:25:15 GMT 2025","TestUserAPI","test_user_api","",""
