"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","66","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Mon May 05 21:41:14 GMT 2025","failed","Mon May 05 21:41:14 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","90","Тест успешного получения деталей существующего запроса","tests.request","Mon May 05 21:41:14 GMT 2025","failed","Mon May 05 21:41:14 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","28","Тест получения данных пользователя без аутентификации","tests.user","Mon May 05 21:41:16 GMT 2025","failed","Mon May 05 21:41:16 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","39","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Mon May 05 21:41:13 GMT 2025","passed","Mon May 05 21:41:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","146","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Mon May 05 21:41:13 GMT 2025","passed","Mon May 05 21:41:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения деталей существующего запроса c моком.","6","Тест успешного получения деталей существующего запроса (c MockFactory)","tests.request","Mon May 05 21:41:14 GMT 2025","passed","Mon May 05 21:41:14 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка получения 401 при запросе избранного без аутентификации.","3","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Mon May 05 21:41:15 GMT 2025","passed","Mon May 05 21:41:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","51","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Mon May 05 21:41:13 GMT 2025","failed","Mon May 05 21:41:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","53","Тест неуспешного входа: Пустое тело запроса","tests.auth","Mon May 05 21:41:14 GMT 2025","failed","Mon May 05 21:41:14 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка добавления в избранное c моком.","4","Тест успешного добавления в избранное (c MockFactory)","tests.user","Mon May 05 21:41:15 GMT 2025","passed","Mon May 05 21:41:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","56","Тест неуспешного входа: Отсутствует поле password","tests.auth","Mon May 05 21:41:13 GMT 2025","failed","Mon May 05 21:41:13 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","4","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Mon May 05 21:41:15 GMT 2025","passed","Mon May 05 21:41:15 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","31","Тест получения списка избранного без аутентификации","tests.user","Mon May 05 21:41:15 GMT 2025","passed","Mon May 05 21:41:15 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","54","Тест успешного получения списка всех запросов помощи","tests.request","Mon May 05 21:41:14 GMT 2025","failed","Mon May 05 21:41:14 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","3","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Mon May 05 21:41:15 GMT 2025","passed","Mon May 05 21:41:15 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
