"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем обработку ответа 401 при мокированном ответе API.","4","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","3","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем успешный ответ и валидацию токена при мокированном ответе API.","6","Тест успешной авторизации пользователя (c MockFactory)","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем добавление запроса в избранное и  появление в списке.","41","Тест успешного добавления запроса в избранное","tests.user","Fri May 02 22:15:43 GMT 2025","failed","Fri May 02 22:15:43 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","4","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","53","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Fri May 02 22:15:40 GMT 2025","failed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","53","Тест получения деталей запроса c некорректным ID","tests.request","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","43","Тест неуспешного входа: Отсутствует поле login","tests.auth","Fri May 02 22:15:40 GMT 2025","failed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Fri May 02 22:15:42 GMT 2025","skipped","Fri May 02 22:15:42 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","5","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","111","Тест успешной авторизации пользователя","tests.auth","Fri May 02 22:15:41 GMT 2025","passed","Fri May 02 22:15:41 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","69","Тест успешного получения деталей существующего запроса","tests.request","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем возможность внести вклад в существующий запрос.","42","Тест успешного внесения вклада в существующий запрос","tests.request","Fri May 02 22:15:42 GMT 2025","failed","Fri May 02 22:15:42 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","52","Тест неуспешного входа: Пустое тело запроса","tests.auth","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","156","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","68","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","51","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем ответ 500 при имитации серверной ошибки.","3","Тест серверной ошибки при авторизации (c MockFactory)","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","52","Тест получения деталей несуществующего запроса","tests.request","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","4","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","4","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","53","Тест неуспешного входа: Отсутствует поле password","tests.auth","Fri May 02 22:15:40 GMT 2025","failed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","39","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка удаления несуществующего ID c моком 400.","3","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","31","Тест успешного получения списка избранного","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","59","Тест успешного получения данных пользователя","tests.user","Fri May 02 22:15:42 GMT 2025","failed","Fri May 02 22:15:42 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","67","Тест получения данных пользователя без аутентификации","tests.user","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:42 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","57","Тест успешного получения списка всех запросов помощи","tests.request","Fri May 02 22:15:41 GMT 2025","failed","Fri May 02 22:15:41 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","76","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Fri May 02 22:15:40 GMT 2025","passed","Fri May 02 22:15:40 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","51","Тест внесения вклада в несуществующий запрос","tests.request","Fri May 02 22:15:42 GMT 2025","failed","Fri May 02 22:15:42 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","55","Тест удаления из избранного без аутентификации","tests.user","Fri May 02 22:15:42 GMT 2025","failed","Fri May 02 22:15:42 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","40","Тест удаления несуществующего ID из избранного","tests.user","Fri May 02 22:15:43 GMT 2025","failed","Fri May 02 22:15:43 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка успешного удаления из избранного c моком.","3","Тест успешного удаления из избранного (c MockFactory)","tests.user","Fri May 02 22:15:42 GMT 2025","passed","Fri May 02 22:15:42 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
