"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем получение списка избранного для аутентифицированного пользователя.","52","Тест успешного получения списка избранного","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверка получения 401 при запросе избранного без аутентификации.","2","Тест получения списка избранного без аутентификации (c MockFactory)","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","52","Тест неуспешного входа: Отсутствует поле login","tests.auth","Mon May 05 23:40:03 GMT 2025","failed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","55","Тест успешного получения списка всех запросов помощи","tests.request","Mon May 05 23:40:04 GMT 2025","failed","Mon May 05 23:40:04 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка удаления несуществующего ID c моком 400.","3","Тест удаления несуществующего ID из избранного (c MockFactory)","tests.user","Mon May 05 23:40:05 GMT 2025","passed","Mon May 05 23:40:05 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","3","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","168","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка успешного удаления из избранного c моком.","3","Тест успешного удаления из избранного (c MockFactory)","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","64","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Mon May 05 23:40:04 GMT 2025","failed","Mon May 05 23:40:04 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения списка запросов c моком.","10","Тест успешного получения списка всех запросов (c MockFactory)","tests.request","Mon May 05 23:40:04 GMT 2025","passed","Mon May 05 23:40:04 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверка получения 404 при вкладе в несуществующий запрос c моком.","3","Тест внесения вклада в несуществующий запрос (c MockFactory)","tests.request","Mon May 05 23:40:04 GMT 2025","passed","Mon May 05 23:40:04 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","52","Тест неуспешного входа: Отсутствует поле password","tests.auth","Mon May 05 23:40:03 GMT 2025","failed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","37","Тест получения списка избранного без аутентификации","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","54","Тест удаления из избранного без аутентификации","tests.user","Mon May 05 23:40:05 GMT 2025","failed","Mon May 05 23:40:05 GMT 2025","TestUserAPI","test_user_api","",""
"Проверка получения списка избранного c моком.","4","Тест успешного получения списка избранного (c MockFactory)","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","69","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Mon May 05 23:40:04 GMT 2025","failed","Mon May 05 23:40:04 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный пароль","3","Тест неуспешного входа: Неверный пароль (c MockFactory)","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","109","Тест успешной авторизации пользователя","tests.auth","Mon May 05 23:40:04 GMT 2025","passed","Mon May 05 23:40:04 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка успешного вклада c моком.","4","Тест успешного внесения вклада (c MockFactory)","tests.request","Mon May 05 23:40:04 GMT 2025","passed","Mon May 05 23:40:04 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","39","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Mon May 05 23:40:03 GMT 2025","failed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","71","Тест получения деталей несуществующего запроса","tests.request","Mon May 05 23:40:05 GMT 2025","failed","Mon May 05 23:40:05 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","53","Тест внесения вклада в несуществующий запрос","tests.request","Mon May 05 23:40:04 GMT 2025","failed","Mon May 05 23:40:04 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","3","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Mon May 05 23:40:06 GMT 2025","passed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","2","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Mon May 05 23:40:05 GMT 2025","passed","Mon May 05 23:40:05 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверка получения 404 для несуществующего запроса c моком.","3","Тест получения деталей несуществующего запроса (c MockFactory)","tests.request","Mon May 05 23:40:04 GMT 2025","passed","Mon May 05 23:40:04 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение ответа 400 (мок) при: Неверные логин и пароль","3","Тест неуспешного входа: Неверные логин и пароль (c MockFactory)","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","38","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем обработку ответа 401 при мокированном ответе API.","3","Тест получения данных пользователя без аутентификации (c моком 401)","tests.user","Mon May 05 23:40:05 GMT 2025","passed","Mon May 05 23:40:05 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","85","Тест успешного получения данных пользователя","tests.user","Mon May 05 23:40:05 GMT 2025","failed","Mon May 05 23:40:05 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем ответ 500 при имитации серверной ошибки.","3","Тест серверной ошибки при авторизации (c MockFactory)","tests.auth","Mon May 05 23:40:03 GMT 2025","passed","Mon May 05 23:40:03 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем добавление запроса в избранное и  появление в списке.","50","Тест успешного добавления запроса в избранное","tests.user","Mon May 05 23:40:06 GMT 2025","failed","Mon May 05 23:40:06 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","53","Тест неуспешного входа: Пустое тело запроса","tests.auth","Mon May 05 23:40:04 GMT 2025","failed","Mon May 05 23:40:04 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
