"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем, что неавторизованный пользователь получает ошибку 403.","29","Тест получения списка избранного без аутентификации","tests.user","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:43 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","25","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","23","Тест неуспешного входа: Пустое тело запроса","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","25","Тест успешного получения списка избранного","tests.user","Mon Apr 14 20:23:42 GMT 2025","passed","Mon Apr 14 20:23:42 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","33","Тест успешного добавления запроса в избранное","tests.user","Mon Apr 14 20:23:43 GMT 2025","failed","Mon Apr 14 20:23:43 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","24","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","29","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","119","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Mon Apr 14 20:23:42 GMT 2025","passed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","69","Тест успешной авторизации пользователя","tests.auth","Mon Apr 14 20:23:42 GMT 2025","passed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","23","Тест неуспешного входа: Отсутствует поле login","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","19","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Mon Apr 14 20:23:42 GMT 2025","passed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","23","Тест неуспешного входа: Отсутствует поле password","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","34","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Mon Apr 14 20:23:42 GMT 2025","failed","Mon Apr 14 20:23:42 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
