"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Verify unsuccessful authorization with incorrect credentials.

Expected result: status code 400 Bad Request.
","117","test_login_failure_invalid_credentials[invalid_password]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","23","test_login_malformed_payload[missing_login_400]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","24","test_login_malformed_payload[bad_login_format_xfail]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","22","test_login_malformed_payload[empty_pass_str_xfail]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","skipped","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify unsuccessful authorization with incorrect credentials.

Expected result: status code 400 Bad Request.
","19","test_login_failure_invalid_credentials[invalid_login]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","23","test_login_malformed_payload[empty_payload_400]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Проверка получения списка избранного без аутентификации.

Ожидаемый результат: статус 403 Unauthorized.
","16","test_get_favourites_unauthorized","tests.user","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","26","test_login_malformed_payload[empty_login_str_400]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Проверка успешного получения списка избранного для аутентифицированного пользователя.

Ожидаемый результат: статус 200 и список строк (возможно, пустой).
","23","test_get_favourites_success","tests.user","Fri Apr 11 02:42:47 GMT 2025","failed","Fri Apr 11 02:42:47 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"
Verify unsuccessful authorization with incorrect credentials.

Expected result: status code 400 Bad Request.
","33","test_login_failure_invalid_credentials[invalid_login_and_pass_xfail]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","skipped","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify API behavior with malformed payload.

Expected result: status code 400 Bad Request.
","25","test_login_malformed_payload[missing_password_xfail]","tests.auth","Fri Apr 11 02:42:47 GMT 2025","skipped","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"
Verify successful authorization with valid credentials.

Expected result: 200 OK status and a valid JWT token in the response.
","68","test_login_success","tests.auth","Fri Apr 11 02:42:47 GMT 2025","passed","Fri Apr 11 02:42:47 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
