"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем удаление ранее добавленного элемента из избранного.","0","Тест успешного удаления запроса из избранного","tests.user","Thu Apr 17 20:56:39 GMT 2025","skipped","Thu Apr 17 20:56:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем возможность внести вклад в существующий запрос.","25","Тест успешного внесения вклада в существующий запрос","tests.request","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле login","26","Тест неуспешного входа: Отсутствует поле login","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при попытке внести вклад в несуществующий запрос.","25","Тест внесения вклада в несуществующий запрос","tests.request","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, неверный пароль","33","Тест неуспешного входа: Неверный логин, неверный пароль","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 404 при запросе деталей по несуществующему ID.","31","Тест получения деталей несуществующего запроса","tests.request","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем добавление запроса в избранное и  появление в списке.","33","Тест успешного добавления запроса в избранное","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Отсутствует поле password","26","Тест неуспешного входа: Отсутствует поле password","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка избранного для аутентифицированного пользователя.","30","Тест успешного получения списка избранного","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","25","Тест успешного получения списка всех запросов помощи","tests.request","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 403.","16","Тест получения списка избранного без аутентификации","tests.user","Thu Apr 17 20:56:39 GMT 2025","passed","Thu Apr 17 20:56:39 GMT 2025","TestUserFavouritesAPI","test_user_favourites_api","",""
"Проверяем, что при попытке удалить несуществующий ID возвращается ошибка 400.","32","Тест удаления несуществующего ID из избранного","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","71","Тест успешной авторизации пользователя","tests.auth","Thu Apr 17 20:56:38 GMT 2025","passed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение данных профиля для аутентифицированного пользователя.","31","Тест успешного получения данных пользователя","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","20","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Thu Apr 17 20:56:38 GMT 2025","passed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","25","Тест удаления из избранного без аутентификации","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","24","Тест неуспешного входа: Пустое тело запроса","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле login","26","Тест неуспешного входа: Пустая строка в поле login","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение ошибки 400 при запросе деталей c ID, должен быть отклонен сервером.","24","Тест получения деталей запроса c некорректным ID","tests.request","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустая строка в поле password","31","Тест неуспешного входа: Пустая строка в поле password","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем, что неавторизованный пользователь получает ошибку 401.","24","Тест получения данных пользователя без аутентификации","tests.user","Thu Apr 17 20:56:39 GMT 2025","failed","Thu Apr 17 20:56:39 GMT 2025","TestUserAPI","test_user_api","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Некорректный формат login (не email)","25","Тест неуспешного входа: Некорректный формат login (не email)","tests.auth","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение деталей запроса по существующему ID и валидируем поля.","25","Тест успешного получения деталей существующего запроса","tests.request","Thu Apr 17 20:56:38 GMT 2025","failed","Thu Apr 17 20:56:38 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем, что API возвращает 400 при попытке входа c: Корректный логин, неверный пароль","123","Тест неуспешного входа: Корректный логин, неверный пароль","tests.auth","Thu Apr 17 20:56:38 GMT 2025","passed","Thu Apr 17 20:56:38 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
