"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяем возможность внести вклад в существующий запрос.","22","Тест успешного внесения вклада в существующий запрос","tests.request","Thu Sep 18 21:49:09 GMT 2025","failed","Thu Sep 18 21:49:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверяем получение ответа 400 (мок) при: Неверный логин","2","Тест неуспешного входа: Неверный логин (c MockFactory)","tests.auth","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверка получения списка избранного c моком.","2","Тест успешного получения списка избранного (c MockFactory)","tests.user","Thu Sep 18 21:49:10 GMT 2025","passed","Thu Sep 18 21:49:10 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка получения 401 при удалении из избранного без аутентификации.","3","Тест удаления из избранного без аутентификации (c MockFactory)","tests.user","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что API возвращает 400 при отправке некорректного тела: Пустое тело запроса","14","Тест неуспешного входа: Пустое тело запроса","tests.auth","Thu Sep 18 21:49:09 GMT 2025","failed","Thu Sep 18 21:49:09 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем ответ 500 при имитации серверной ошибки.","11","Тест серверной ошибки при авторизации (c MockFactory)","tests.auth","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestAuthenticationMockedFactory","test_auth_mocked","",""
"Проверяем, что API возвращает 400 при попытке входа c: Неверный логин, корректный пароль","18","Тест неуспешного входа: Неверный логин, корректный пароль","tests.auth","Thu Sep 18 21:49:08 GMT 2025","passed","Thu Sep 18 21:49:08 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверяем получение списка всех запросов, ожидаем статус 200 и массив данных.","23","Тест успешного получения списка всех запросов помощи","tests.request","Thu Sep 18 21:49:09 GMT 2025","failed","Thu Sep 18 21:49:09 GMT 2025","TestRequestAPI","test_request_api","",""
"Проверка получения деталей существующего запроса c моком.","3","Тест успешного получения деталей существующего запроса (c MockFactory)","tests.request","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestRequestAPIMockedFactory","test_request_api_mocked","",""
"Проверяем получение и валидацию данных профиля при мокированном ответе API.","5","Тест успешного получения данных пользователя (c MockFactory)","tests.user","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
"Проверяем, что при валидных учетных данных возвращается статус 200 и JWT токен.","69","Тест успешной авторизации пользователя","tests.auth","Thu Sep 18 21:49:08 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestAuthenticationAPI","test_auth_api","",""
"Проверка получения 401 при добавлении в избранное без аутентификации.","4","Тест добавления в избранное без аутентификации (c MockFactory)","tests.user","Thu Sep 18 21:49:10 GMT 2025","passed","Thu Sep 18 21:49:10 GMT 2025","TestUserFavouritesAPIMockedFactory","test_user_favourites_api_mocked","",""
"Проверка успешного удаления из избранного c моком.","2","Тест успешного удаления из избранного (c MockFactory)","tests.user","Thu Sep 18 21:49:09 GMT 2025","passed","Thu Sep 18 21:49:09 GMT 2025","TestUserAPIMockedFactory","test_user_api_mocked","",""
